,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000186074.17,0.970891038650941,0.943236148247033,0.999356747177834,0.0451122466036224,0.971043559915362,0.935497829531624,1.00793990695328,0.122511298869629,CD300LF
ENSG00000235109.6,0.958354821778213,0.919663026602624,0.99867444689869,0.0430681499576809,0.9507602971495,0.891155424248208,1.01435183811891,0.126368583460608,ZSCAN31
ENSG00000111249.12,0.984439786223647,0.969302609507211,0.999813353636545,0.0473033766176205,0.983261040521821,0.961890363341482,1.00510651801262,0.13215650731973,CUX2
ENSG00000159128.13,1.079123255151,1.00459608392294,1.15917931439699,0.0370191964249492,1.09233740710464,0.972169950154475,1.22735845802527,0.13746398687475,IFNGR2
ENSG00000143297.17,0.977311483018821,0.964208303318516,0.990592729344011,0.000861014105947801,0.981039118240644,0.955942214598098,1.00679490540442,0.14767369488244,FCRL5
ENSG00000185344.12,0.932051569931057,0.847188689358391,1.02541516420488,0.148544548987358,0.932051569931057,0.847188689358391,1.02541516420488,0.148544548987358,ATP6V0A2
ENSG00000178997.10,1.01146042292327,0.999475611969977,1.0235889449305,0.0609695172942868,1.01100281247489,0.995522734664482,1.02672360081925,0.164537045927533,EXD1
ENSG00000124557.11,0.987938764882422,0.9759088510082,1.00011697009315,0.0522276533735391,0.988421203656921,0.972074712777252,1.00504257851471,0.171062417800522,BTN1A1
ENSG00000196090.11,0.988464870203631,0.97635941403708,1.00072041666162,0.0649768582109374,0.98821284827794,0.969981395648835,1.00678697331959,0.212024176042143,PTPRT
ENSG00000204469.11,1.0957209846228,1.00592882734529,1.19352825319783,0.0361291896322534,1.09574214466526,0.945169858805566,1.27030166737745,0.225402792605015,PRRC2A
ENSG00000204351.10,1.14722294290479,1.04775882918864,1.25612921987621,0.00299534673296306,1.11250176537556,0.93521998235776,1.32338936433276,0.228682613617834,SKIV2L
ENSG00000109667.10,0.941451992333723,0.908932649124793,0.975134796535894,0.000768543075364091,0.954387715060506,0.883927630753084,1.03046434908069,0.232846061992352,SLC2A9
ENSG00000183655.12,1.04649488619012,0.984245060516016,1.11268178094581,0.146380004516922,1.04402849727665,0.972521024526563,1.12079376757574,0.233948868788771,KLHL25
ENSG00000204231.9,0.906758592680704,0.819521781304792,1.00328162613472,0.0578960777712189,0.900037530506041,0.756161426694923,1.07128918207334,0.235981331378667,RXRB
ENSG00000204580.10,0.970612821264588,0.925761633177317,1.01763695430955,0.216577525285007,0.953531046565326,0.877659007244681,1.03596208693667,0.260673521501204,DDR1
ENSG00000265203.1,1.00629297880891,0.99546227031826,1.01724152626735,0.255865736108983,1.00954159703031,0.992904667298056,1.02645729212649,0.262675191049731,RBP3
ENSG00000155329.10,0.938466733947174,0.857695771659678,1.02684406269282,0.16664452551779,0.932542649692388,0.823799123491833,1.05564059088723,0.269587144074677,ZCCHC10
ENSG00000140577.14,0.958197141879421,0.878909702441213,1.04463719100575,0.332545171204794,0.958197141879421,0.878909702441213,1.04463719100575,0.332545171204794,CRTC3
ENSG00000136383.6,1.0190660193724,0.991372945688553,1.04753267310339,0.179084999633821,1.018580811878,0.976288861660752,1.06270481111622,0.394833484898106,ALPK3
ENSG00000166847.8,1.07203722789437,0.966752759609538,1.18878772940418,0.187210248822901,1.05517282361519,0.929218409057809,1.19820020443308,0.407639573693048,DCTN5
ENSG00000175643.8,1.05031798399154,1.00563552467631,1.09698577707977,0.0268752627039644,1.03987582654219,0.947232806187373,1.14157969145857,0.411473783363526,RMI2
ENSG00000197563.8,0.96594676732293,0.899904144438486,1.03683615979324,0.337635861243149,0.964774996488333,0.885470068573644,1.05118267334369,0.41255844390141,PIGN
ENSG00000204296.10,0.994398893733332,0.984837905676572,1.00405270162582,0.25450747126983,0.99521707200079,0.98338362822333,1.00719291228315,0.432109319293553,C6orf10
ENSG00000007908.14,0.987583588897304,0.968954885567989,1.00657043953864,0.198467765896601,0.988863053520121,0.96123608721323,1.01728404876275,0.438543558616448,SELE
ENSG00000165807.6,0.992376757868876,0.966784813287967,1.01864615167988,0.565924128255964,0.982325369061444,0.938937360727379,1.02771832399358,0.439102302530592,PPP1R36
ENSG00000204267.12,1.01190122703379,0.963003838018961,1.06328142510719,0.639658054945913,1.03609469928868,0.946035662473124,1.13472701767687,0.444708422823324,TAP2
ENSG00000204536.12,0.975263369499329,0.921398332466941,1.03227736188823,0.387545600223596,0.977234646211248,0.91939117076308,1.03871734265514,0.45946092891013,CCHCR1
ENSG00000161896.9,1.00397899298729,0.991370554049315,1.01674778844565,0.537988271221895,1.00692016264098,0.987772041062049,1.02643947366926,0.481433044500571,IP6K3
ENSG00000169903.6,1.00352428587908,0.993185083544068,1.01397112082628,0.505533842252411,1.00354223532339,0.993087850907442,1.01410667460853,0.508103444913857,TM4SF4
ENSG00000234817.2,0.994424130007667,0.977566674527505,1.01157228055004,0.521533617561338,0.994424130007667,0.977566674527505,1.01157228055004,0.521533617561338,RP3-400B16.1
ENSG00000103549.20,1.02886313315275,0.956284429106957,1.10695031158193,0.445847288856364,1.03807689342416,0.923504747705387,1.16686312586769,0.531127733865332,RNF40
ENSG00000142892.13,1.03636341544177,0.956904517743112,1.12242037627674,0.38016086814254,1.02955726397889,0.938323724346888,1.12966147216355,0.538368156543408,PIGK
ENSG00000236790.4,0.974164887168435,0.957951230401627,0.99065296569849,0.00223845611015053,0.991173255518374,0.962189355737669,1.02103023339071,0.5582027606508,LINC00299
ENSG00000110060.7,0.977351118691228,0.898706885894529,1.06287736769283,0.592478558430557,0.977351118691228,0.898706885894529,1.06287736769283,0.592478558430557,PUS3
ENSG00000105855.8,0.998574976950233,0.973317012689106,1.02448839544703,0.91312598771041,0.989836699357033,0.953441817625098,1.02762085035721,0.593025063380004,ITGB8
ENSG00000118960.11,0.943188341377623,0.871989785033667,1.02020030805329,0.144136012815043,0.96846015309231,0.85552264165491,1.09630654112589,0.612452191757691,HS1BP3
ENSG00000166359.9,0.97711752478474,0.942783926241308,1.01270145859178,0.204660276103829,0.988333679002237,0.942809523536297,1.03605599717141,0.625732847279669,WDR88
ENSG00000112182.13,1.02206234796527,0.992815711836784,1.05217053948076,0.140694239449459,1.0118912709982,0.964399436364724,1.06172184025947,0.629823178755987,BACH2
ENSG00000170175.9,1.01278098879984,0.964700809752929,1.06325745858665,0.608805510707302,1.01477533987662,0.955945002345185,1.07722618758967,0.630267486494851,CHRNB1
ENSG00000196159.10,0.978557891783601,0.952142402255302,1.00570623186594,0.120558611712073,0.987936325125798,0.938528998752758,1.03994461950577,0.642887119261262,FAT4
ENSG00000116991.9,0.983749269965577,0.944831441863932,1.02427013251024,0.426286518255091,0.98452560779576,0.91702530368173,1.05699446734353,0.666932633621033,SIPA1L2
ENSG00000142606.14,1.00027115299935,0.979835665826504,1.02113284341275,0.979462199365637,1.00682766627983,0.975667112008581,1.03898341668975,0.671411115280411,MMEL1
ENSG00000168477.16,0.987664577872415,0.963953797961836,1.01195858188062,0.316761958821466,0.991861065620384,0.952926634220061,1.03238627000787,0.689170523477089,TNXB
ENSG00000158691.13,0.986527948611232,0.936679260819711,1.03902950999404,0.60815660914603,0.985413375106102,0.906110737781582,1.07165656398177,0.731399196344965,ZSCAN12
ENSG00000105323.15,1.01280642447425,0.914726007127691,1.1214033989012,0.806562155914053,1.02339560604554,0.888207470942263,1.17915982553292,0.749021654058202,HNRNPUL1
ENSG00000164070.10,0.995338232626787,0.963075280181942,1.02868199165226,0.781061906603966,0.988714800560309,0.921670053430451,1.06063656208483,0.751405312951316,HSPA4L
ENSG00000204613.9,1.00100847361816,0.989529015983629,1.01262110364627,0.864003213685945,1.00269904476202,0.986044789545752,1.01963458965168,0.752444436951029,TRIM10
ENSG00000204301.6,0.980370375159626,0.934937226689681,1.02801134135355,0.412863650285745,0.987684193235559,0.90973466292831,1.07231273614145,0.767655159572575,NOTCH4
ENSG00000108947.4,1.0123980146641,0.988399642649877,1.03697906784744,0.31408749348307,1.00610640667922,0.966252487324765,1.04760413539897,0.767830391779853,EFNB3
ENSG00000073605.17,1.00483499399173,0.97270873130056,1.03802231095464,0.771102085272258,1.00932768957277,0.935166639697964,1.08936989590149,0.811533238480004,GSDMB
ENSG00000164022.15,1.04511707851822,0.942329480487716,1.1591165621234,0.403477415172878,1.0150632925017,0.881881736744363,1.1683578929621,0.834959645958846,AIMP1
ENSG00000149179.12,1.01316521235457,0.947654264200954,1.08320490531535,0.701349447532016,0.990312989830521,0.883889511748595,1.10955023766139,0.866728590329294,C11orf49
ENSG00000204713.9,0.996615808466616,0.902726878679323,1.10026974176139,0.94646256719726,0.982147399731037,0.780181978993659,1.23639553433761,0.878111280307506,TRIM27
ENSG00000135838.12,0.993425976789401,0.954627117038932,1.03380173655776,0.745564908746417,0.997175741964883,0.943773889851228,1.05359924771808,0.919778426808643,NPL
ENSG00000186868.14,0.995596905731811,0.972099698233046,1.01966207839016,0.717260685534194,1.00143067823101,0.953854180062278,1.05138020492477,0.954092710880562,MAPT
ENSG00000204625.9,1.00270605454584,0.99225004460366,1.01327224653791,0.613363036635055,0.999732377621521,0.986524702099075,1.01311687861254,0.968534926136305,HCG9
ENSG00000090975.11,1.01730942333619,0.96675236633997,1.07051040043141,0.509347172645306,0.998968030196937,0.922257597387279,1.08205899109171,0.979793276943343,PITPNM2
